,Question Type,Incorrect/Correct,Response Scores,Confidence,Response Source,Participant ID,Question ID
505,AI_or_Human,Incorrect,0,1.5,High Accuracy AI,61452f580953ba50efed1036,3_H_Recovery_6
506,AI_or_Human,Incorrect,0,3.5,High Accuracy AI,5a1f27b8fe645f0001ea0c9e,3_H_Recovery_6
507,AI_or_Human,Correct,1,5.0,High Accuracy AI,5ef32f0aeb0c9103d56a8558,3_H_Recovery_6
508,AI_or_Human,Correct,1,3.9,High Accuracy AI,62d353684494ab8119aa42d8,3_H_Recovery_6
509,AI_or_Human,Correct,1,4.3,High Accuracy AI,62728c148af5805feea46dc8,3_H_Recovery_6
510,AI_or_Human,Correct,1,5.0,High Accuracy AI,60674e08ad872b4cd378a9df,3_H_Recovery_6
511,AI_or_Human,Correct,1,5.0,High Accuracy AI,5d5606cd4171ec00182e2b15,3_H_Recovery_6
512,AI_or_Human,Incorrect,0,4.2,High Accuracy AI,60b4a8a01d08a9bfb5f1e408,3_H_Recovery_6
513,AI_or_Human,Correct,1,4.0,High Accuracy AI,5c492c7167b61b000190bfe8,3_H_Recovery_6
514,AI_or_Human,Incorrect,0,3.5,High Accuracy AI,5b0ce8bb9663ee00014597fb,3_H_Recovery_6
515,AI_or_Human,Correct,1,3.7,High Accuracy AI,5c40134b1580e900012320ab,3_H_Recovery_6
516,AI_or_Human,Correct,1,3.7,High Accuracy AI,5ee00ba7431cdf357dca02ab,3_H_Recovery_6
517,AI_or_Human,Correct,1,4.1,High Accuracy AI,63d7bf544bb172f5766a3791,3_H_Recovery_6
518,AI_or_Human,Correct,1,4.6,High Accuracy AI,5f47e6376aa63923f3804e3b,3_H_Recovery_6
519,AI_or_Human,Correct,1,4.5,High Accuracy AI,60debc4045d5ce331ba7647c,4_H_Conditions_6
520,AI_or_Human,Correct,1,4.0,High Accuracy AI,614e7595b135a4c4656cf557,4_H_Conditions_6
521,AI_or_Human,Correct,1,2.0,High Accuracy AI,627ac48d922ee827a0d8de84,4_H_Conditions_6
522,AI_or_Human,Correct,1,1.3,High Accuracy AI,61452f580953ba50efed1036,4_H_Conditions_6
523,AI_or_Human,Correct,1,3.6,High Accuracy AI,5efc93cee5498304e29af363,4_H_Conditions_6
524,AI_or_Human,Correct,1,3.2,High Accuracy AI,6329c416685018cb5b6bb17c,4_H_Conditions_6
525,AI_or_Human,Incorrect,0,4.5,High Accuracy AI,62fbdda6e4b5a034b71296f8,4_H_Conditions_6
526,AI_or_Human,Correct,1,4.4,High Accuracy AI,61158ba946af0dc7c3a6c5fd,4_H_Conditions_6
527,AI_or_Human,Correct,1,2.2,High Accuracy AI,60fcd0f990314dce9c243fefv,4_H_Conditions_6
528,AI_or_Human,Correct,1,4.0,High Accuracy AI,5d9ae3ff9d2a700014869bcb,4_H_Conditions_6
529,AI_or_Human,Correct,1,3.9,High Accuracy AI,62b496ea7c06f67ea068d0d3,4_H_Conditions_6
530,AI_or_Human,Correct,1,3.0,High Accuracy AI,57b560e4a18afd00013e0579,4_H_Diagnostics_6
531,AI_or_Human,Correct,1,1.6,High Accuracy AI,61452f580953ba50efed1036,4_H_Diagnostics_6
532,AI_or_Human,Incorrect,0,4.1,High Accuracy AI,5c0f1cf4f3027300014b606f,4_H_Diagnostics_6
533,AI_or_Human,Correct,1,3.9,High Accuracy AI,581b738a930a280001062c6a,4_H_Diagnostics_6
534,AI_or_Human,Incorrect,0,4.0,High Accuracy AI,5a1f27b8fe645f0001ea0c9e,4_H_Diagnostics_6
535,AI_or_Human,Incorrect,0,3.0,High Accuracy AI,5ea47bda5b1a9807ed89eb76,4_H_Diagnostics_6
536,AI_or_Human,Correct,1,4.0,High Accuracy AI,5ef00061e45c1f1988455df5,4_H_Diagnostics_6
537,AI_or_Human,Correct,1,3.7,High Accuracy AI,5d0d16d991270800010b7dd7,4_H_Diagnostics_6
538,AI_or_Human,Incorrect,0,3.5,High Accuracy AI,62dc292b3a585ccfd11f9bc9,4_H_Diagnostics_6
539,AI_or_Human,Correct,1,3.0,High Accuracy AI,54e32a60fdf99b3eae9de85b,4_H_Diagnostics_6
540,AI_or_Human,Correct,1,4.1,High Accuracy AI,5ede06165f5ead017ee49f05,4_H_Diagnostics_6
541,AI_or_Human,Incorrect,0,3.5,High Accuracy AI,6329c416685018cb5b6bb17c,4_H_Diagnostics_6
542,AI_or_Human,Correct,1,2.5,High Accuracy AI,63d5528c99d44c28a0f4040e,4_H_Diagnostics_6
543,AI_or_Human,Incorrect,0,4.9,High Accuracy AI,6234bc51939438b05a4adfb9,4_H_Diagnostics_6
544,AI_or_Human,Incorrect,0,2.0,High Accuracy AI,602348484d326a1c5aa80bb7,4_H_Diagnostics_6
545,AI_or_Human,Correct,1,4.4,High Accuracy AI,63d7bf544bb172f5766a3791,4_H_Diagnostics_6
546,AI_or_Human,Correct,1,4.1,High Accuracy AI,62786f21e2cc1d6adeea0a79,4_H_Medications_6
547,AI_or_Human,Incorrect,0,4.3,High Accuracy AI,62e04413fd91f451e42d558d,4_H_Medications_6
548,AI_or_Human,Correct,1,5.0,High Accuracy AI,5ef32f0aeb0c9103d56a8558,4_H_Medications_6
549,AI_or_Human,Correct,1,4.2,High Accuracy AI,62dc292b3a585ccfd11f9bc9,4_H_Medications_6
550,AI_or_Human,Correct,1,3.0,High Accuracy AI,5db06709e8d5b50019c3bd88,4_H_Medications_6
551,AI_or_Human,Correct,1,4.0,High Accuracy AI,5c492c7167b61b000190bfe8,4_H_Medications_6
552,AI_or_Human,Correct,1,4.4,High Accuracy AI,5cb62e9293342300017a72a1,4_H_Medications_6
553,AI_or_Human,Correct,1,3.8,High Accuracy AI,62b496ea7c06f67ea068d0d3,4_H_Medications_6
554,AI_or_Human,Incorrect,0,3.0,High Accuracy AI,5f94a8e7fa8c422fc88940b0,4_H_Preventative_6
555,AI_or_Human,Correct,1,5.0,High Accuracy AI,5d0d16d991270800010b7dd7,4_H_Preventative_6
556,AI_or_Human,Correct,1,2.6,High Accuracy AI,62dc292b3a585ccfd11f9bc9,4_H_Preventative_6
557,AI_or_Human,Correct,1,3.7,High Accuracy AI,5ede06165f5ead017ee49f05,4_H_Preventative_6
558,AI_or_Human,Correct,1,4.0,High Accuracy AI,6108ab36d796e24e26159f5e,4_H_Preventative_6
559,AI_or_Human,Incorrect,0,4.0,High Accuracy AI,614ca018863895a0b6724719,4_H_Preventative_6
560,AI_or_Human,Correct,1,3.5,High Accuracy AI,5c492c7167b61b000190bfe8,4_H_Preventative_6
561,AI_or_Human,Correct,1,3.3,High Accuracy AI,5cba534ff7b6150017add408,4_H_Preventative_6
562,AI_or_Human,Correct,1,4.5,High Accuracy AI,582879857e8aef000152fba4,4_H_Preventative_6
563,AI_or_Human,Correct,1,4.1,High Accuracy AI,63d7bf544bb172f5766a3791,4_H_Preventative_6
564,AI_or_Human,Correct,1,4.1,High Accuracy AI,60debc4045d5ce331ba7647c,4_H_Procedures_6
565,AI_or_Human,Correct,1,5.0,High Accuracy AI,6310aabfd6cf4e113f799793,4_H_Procedures_6
566,AI_or_Human,Correct,1,2.0,High Accuracy AI,627ac48d922ee827a0d8de84,4_H_Procedures_6
567,AI_or_Human,Incorrect,0,1.6,High Accuracy AI,61452f580953ba50efed1036,4_H_Procedures_6
568,AI_or_Human,Incorrect,0,2.7,High Accuracy AI,5efc93cee5498304e29af363,4_H_Procedures_6
569,AI_or_Human,Incorrect,0,3.9,High Accuracy AI,5cc22481f6ef910019e5120f,4_H_Procedures_6
570,AI_or_Human,Incorrect,0,4.1,High Accuracy AI,6132cc931d18eb3ce734accf,4_H_Procedures_6
571,AI_or_Human,Incorrect,0,4.1,High Accuracy AI,5d0d16d991270800010b7dd7,4_H_Procedures_6
572,AI_or_Human,Incorrect,0,3.5,High Accuracy AI,60fedf00b3d67381229eb456,4_H_Procedures_6
573,AI_or_Human,Incorrect,0,3.0,High Accuracy AI,5b197b8088ee7400012ae154,4_H_Procedures_6
574,AI_or_Human,Incorrect,0,4.2,High Accuracy AI,63d7bf544bb172f5766a3791,4_H_Procedures_6
575,AI_or_Human,Correct,1,4.5,High Accuracy AI,60b7e08463067cb8330e0d8d,4_H_Recovery_6
576,AI_or_Human,Correct,1,3.0,High Accuracy AI,5bd6656a669ee1000145304a,4_H_Recovery_6
577,AI_or_Human,Correct,1,2.7,High Accuracy AI,61115b41f830b1e539d612bf,4_H_Recovery_6
578,AI_or_Human,Correct,1,2.5,High Accuracy AI,63141c5b0efc638905a2702a,4_H_Recovery_6
579,AI_or_Human,Correct,1,5.0,High Accuracy AI,5ca6c71383762200151a4a20,4_H_Recovery_6
580,AI_or_Human,Correct,1,3.7,High Accuracy AI,61097e0464a4a922602d495b,4_H_Recovery_6
581,AI_or_Human,Correct,1,5.0,High Accuracy AI,5d41e832b0ca7200169d857e,4_H_Recovery_6
582,AI_or_Human,Incorrect,0,2.0,High Accuracy AI,5d9ae3ff9d2a700014869bcb,4_H_Recovery_6
583,AI_or_Human,Incorrect,0,5.0,High Accuracy AI,5a5e94a7eedc32000142cd08,5_H_Conditions_6
584,AI_or_Human,Correct,1,2.8,High Accuracy AI,5bd6656a669ee1000145304a,5_H_Conditions_6
585,AI_or_Human,Correct,1,3.7,High Accuracy AI,5bdbf2d92562330001b8d056,5_H_Conditions_6
586,AI_or_Human,Incorrect,0,5.0,High Accuracy AI,5ef00061e45c1f1988455df5,5_H_Conditions_6
587,AI_or_Human,Incorrect,0,4.0,High Accuracy AI,54e32a60fdf99b3eae9de85b,5_H_Conditions_6
588,AI_or_Human,Correct,1,4.8,High Accuracy AI,5ca6c71383762200151a4a20,5_H_Conditions_6
589,AI_or_Human,Correct,1,3.8,High Accuracy AI,55a9f6a1fdf99b2d81b5295f,5_H_Conditions_6
590,AI_or_Human,Correct,1,4.0,High Accuracy AI,63cd7b78fff71624a85b294f,5_H_Conditions_6
591,AI_or_Human,Incorrect,0,3.1,High Accuracy AI,5c40134b1580e900012320ab,5_H_Conditions_6
592,AI_or_Human,Correct,1,4.1,High Accuracy AI,582879857e8aef000152fba4,5_H_Conditions_6
593,AI_or_Human,Incorrect,0,3.8,High Accuracy AI,5cae4ab76818400015d4e4ef,5_H_Conditions_6
594,AI_or_Human,Correct,1,3.5,High Accuracy AI,5a5e94a7eedc32000142cd08,5_H_Diagnostics_6
595,AI_or_Human,Correct,1,3.2,High Accuracy AI,5cc22481f6ef910019e5120f,5_H_Diagnostics_6
596,AI_or_Human,Correct,1,3.8,High Accuracy AI,5cb62e9293342300017a72a1,5_H_Diagnostics_6
597,AI_or_Human,Correct,1,2.0,High Accuracy AI,6107695b30abc8ceb5ac197b,5_H_Diagnostics_6
598,AI_or_Human,Incorrect,0,3.1,High Accuracy AI,62a13f4b85d80af5340feff5,5_H_Medications_6
599,AI_or_Human,Correct,1,5.0,High Accuracy AI,6310aabfd6cf4e113f799793,5_H_Medications_6
600,AI_or_Human,Incorrect,0,3.2,High Accuracy AI,5c0f1cf4f3027300014b606f,5_H_Medications_6
601,AI_or_Human,Incorrect,0,3.0,High Accuracy AI,54e32a60fdf99b3eae9de85b,5_H_Medications_6
602,AI_or_Human,Correct,1,3.5,High Accuracy AI,6329c416685018cb5b6bb17c,5_H_Medications_6
603,AI_or_Human,Correct,1,5.0,High Accuracy AI,615dbec57d764bf5ab0a56e5,5_H_Medications_6
604,AI_or_Human,Correct,1,4.8,High Accuracy AI,5d41e832b0ca7200169d857e,5_H_Medications_6
605,AI_or_Human,Incorrect,0,4.2,High Accuracy AI,5cba534ff7b6150017add408,5_H_Medications_6
606,AI_or_Human,Correct,1,1.6,High Accuracy AI,602348484d326a1c5aa80bb7,5_H_Medications_6
607,AI_or_Human,Incorrect,0,4.1,High Accuracy AI,60debc4045d5ce331ba7647c,5_H_Preventative_6
608,AI_or_Human,Correct,1,4.1,High Accuracy AI,60bc4ab6673a043c66657cd5,5_H_Preventative_6
609,AI_or_Human,Incorrect,0,3.9,High Accuracy AI,61077db18fe03e56b5f30523,5_H_Preventative_6
610,AI_or_Human,Correct,1,2.2,High Accuracy AI,5efc93cee5498304e29af363,5_H_Preventative_6
611,AI_or_Human,Incorrect,0,4.0,High Accuracy AI,5cc22481f6ef910019e5120f,5_H_Preventative_6
612,AI_or_Human,Correct,1,4.2,High Accuracy AI,5f7e4fbc36d39211c80599fe,5_H_Preventative_6
613,AI_or_Human,Correct,1,4.5,High Accuracy AI,63c0e405027c09642621327f,5_H_Preventative_6
614,AI_or_Human,Correct,1,4.1,High Accuracy AI,6106f6e22517f1e7cb3ff868,5_H_Preventative_6
615,AI_or_Human,Correct,1,5.0,High Accuracy AI,60883e078fa7828e99acb69a,5_H_Preventative_6
616,AI_or_Human,Correct,1,5.0,High Accuracy AI,5d4345e9be616d0001f786cd,5_H_Preventative_6
617,AI_or_Human,Incorrect,0,4.4,High Accuracy AI,6060a822ebad58844bb482f1,5_H_Procedures_6
618,AI_or_Human,Incorrect,0,5.0,High Accuracy AI,62e04413fd91f451e42d558d,5_H_Procedures_6
619,AI_or_Human,Incorrect,0,3.3,High Accuracy AI,5bd6656a669ee1000145304a,5_H_Procedures_6
620,AI_or_Human,Incorrect,0,3.5,High Accuracy AI,5ea47bda5b1a9807ed89eb76,5_H_Procedures_6
621,AI_or_Human,Incorrect,0,4.2,High Accuracy AI,60674e08ad872b4cd378a9df,5_H_Procedures_6
622,AI_or_Human,Incorrect,0,1.6,High Accuracy AI,55a9f6a1fdf99b2d81b5295f,5_H_Procedures_6
623,AI_or_Human,Incorrect,0,3.0,High Accuracy AI,61534251f98a9e4929d81c2b,5_H_Procedures_6
624,AI_or_Human,Incorrect,0,2.0,High Accuracy AI,602348484d326a1c5aa80bb7,5_H_Procedures_6
625,AI_or_Human,Incorrect,0,5.0,High Accuracy AI,5a5e94a7eedc32000142cd08,5_H_Recovery_6
626,AI_or_Human,Correct,1,2.3,High Accuracy AI,5e8a3f722cea2006283e0e45,5_H_Recovery_6
627,AI_or_Human,Incorrect,0,3.2,High Accuracy AI,581b738a930a280001062c6a,5_H_Recovery_6
628,AI_or_Human,Correct,1,4.1,High Accuracy AI,61141ef53317a3f90b098b66,5_H_Recovery_6
629,AI_or_Human,Correct,1,3.0,High Accuracy AI,5ea47bda5b1a9807ed89eb76,5_H_Recovery_6
630,AI_or_Human,Incorrect,0,4.4,High Accuracy AI,5d0d16d991270800010b7dd7,5_H_Recovery_6
631,AI_or_Human,Incorrect,0,4.0,High Accuracy AI,5fb08ec5ddc19949a58f5a4f,5_H_Recovery_6
632,AI_or_Human,Incorrect,0,3.0,High Accuracy AI,5ede06165f5ead017ee49f05,5_H_Recovery_6
633,AI_or_Human,Incorrect,0,4.6,High Accuracy AI,5db06709e8d5b50019c3bd88,5_H_Recovery_6
634,AI_or_Human,Incorrect,0,3.0,High Accuracy AI,5c113ae4b7fb2f00011a6b7e,5_H_Recovery_6
635,AI_or_Human,Incorrect,0,4.3,High Accuracy AI,614ca018863895a0b6724719,5_H_Recovery_6
636,AI_or_Human,Correct,1,3.4,High Accuracy AI,5cb62e9293342300017a72a1,5_H_Recovery_6
637,AI_or_Human,Incorrect,0,3.8,High Accuracy AI,582879857e8aef000152fba4,5_H_Recovery_6
638,AI_or_Human,Incorrect,0,4.0,Low Accuracy AI,55afe01bfdf99b4ba8045bea,1_L_Conditions_6
639,AI_or_Human,Incorrect,0,4.0,Low Accuracy AI,5ea47bda5b1a9807ed89eb76,1_L_Conditions_6
640,AI_or_Human,Incorrect,0,3.5,Low Accuracy AI,6310f7cc10a0cd8f6156091f,1_L_Conditions_6
641,AI_or_Human,Correct,1,4.0,Low Accuracy AI,5ef00061e45c1f1988455df5,1_L_Conditions_6
642,AI_or_Human,Incorrect,0,3.9,Low Accuracy AI,5d0d16d991270800010b7dd7,1_L_Conditions_6
643,AI_or_Human,Incorrect,0,4.5,Low Accuracy AI,5db06709e8d5b50019c3bd88,1_L_Conditions_6
644,AI_or_Human,Incorrect,0,2.5,Low Accuracy AI,5c492c7167b61b000190bfe8,1_L_Conditions_6
645,AI_or_Human,Correct,1,4.4,Low Accuracy AI,62dccf664ff0895a60cfdda2,1_L_Conditions_6
646,AI_or_Human,Correct,1,4.5,Low Accuracy AI,5a5e94a7eedc32000142cd08,1_L_Diagnostics_6
647,AI_or_Human,Correct,1,4.3,Low Accuracy AI,6060a822ebad58844bb482f1,1_L_Diagnostics_6
648,AI_or_Human,Correct,1,3.8,Low Accuracy AI,60fd703323341ff48a496d12,1_L_Diagnostics_6
649,AI_or_Human,Correct,1,1.9,Low Accuracy AI,627ac48d922ee827a0d8de84,1_L_Diagnostics_6
650,AI_or_Human,Correct,1,4.4,Low Accuracy AI,612fcbbd5386d9edb42da147,1_L_Diagnostics_6
651,AI_or_Human,Correct,1,4.5,Low Accuracy AI,60674e08ad872b4cd378a9df,1_L_Diagnostics_6
652,AI_or_Human,Correct,1,2.5,Low Accuracy AI,5b5a822e1ad8270001c4f28d,1_L_Diagnostics_6
653,AI_or_Human,Correct,1,3.4,Low Accuracy AI,5c492c7167b61b000190bfe8,1_L_Diagnostics_6
654,AI_or_Human,Correct,1,4.6,Low Accuracy AI,5b0ce8bb9663ee00014597fb,1_L_Diagnostics_6
655,AI_or_Human,Correct,1,4.1,Low Accuracy AI,60fcd0f990314dce9c243fefv,1_L_Diagnostics_6
656,AI_or_Human,Incorrect,0,4.0,Low Accuracy AI,582879857e8aef000152fba4,1_L_Diagnostics_6
657,AI_or_Human,Incorrect,0,3.8,Low Accuracy AI,62b496ea7c06f67ea068d0d3,1_L_Diagnostics_6
658,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,615dbec57d764bf5ab0a56e5,1_L_Medications_6
659,AI_or_Human,Correct,1,4.3,Low Accuracy AI,5db06709e8d5b50019c3bd88,1_L_Medications_6
660,AI_or_Human,Correct,1,3.0,Low Accuracy AI,5c113ae4b7fb2f00011a6b7e,1_L_Medications_6
661,AI_or_Human,Incorrect,0,4.1,Low Accuracy AI,63d7bf544bb172f5766a3791,1_L_Medications_6
662,AI_or_Human,Incorrect,0,3.5,Low Accuracy AI,62b496ea7c06f67ea068d0d3,1_L_Medications_6
663,AI_or_Human,Correct,1,4.2,Low Accuracy AI,60debc4045d5ce331ba7647c,1_L_Preventative_6
664,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,60fd703323341ff48a496d12,1_L_Preventative_6
665,AI_or_Human,Correct,1,2.0,Low Accuracy AI,5e8a3f722cea2006283e0e45,1_L_Preventative_6
666,AI_or_Human,Correct,1,5.0,Low Accuracy AI,5ef32f0aeb0c9103d56a8558,1_L_Preventative_6
667,AI_or_Human,Incorrect,0,4.1,Low Accuracy AI,5ede06165f5ead017ee49f05,1_L_Preventative_6
668,AI_or_Human,Correct,1,4.2,Low Accuracy AI,61534251f98a9e4929d81c2b,1_L_Preventative_6
669,AI_or_Human,Incorrect,0,4.4,Low Accuracy AI,63cd7b78fff71624a85b294f,1_L_Preventative_6
670,AI_or_Human,Correct,1,4.0,Low Accuracy AI,63d7bf544bb172f5766a3791,1_L_Preventative_6
671,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,5c4a2bcb4d22460001c5da97,1_L_Procedures_6
672,AI_or_Human,Incorrect,0,4.0,Low Accuracy AI,62786f21e2cc1d6adeea0a79,1_L_Procedures_6
673,AI_or_Human,Incorrect,0,4.6,Low Accuracy AI,5efc93cee5498304e29af363,1_L_Procedures_6
674,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,5ea9d795dec14d13eb7af3d9,1_L_Procedures_6
675,AI_or_Human,Incorrect,0,4.1,Low Accuracy AI,60fcdd362d1a5e0d012b91f0,1_L_Procedures_6
676,AI_or_Human,Correct,1,4.1,Low Accuracy AI,5ca6c71383762200151a4a20,1_L_Procedures_6
677,AI_or_Human,Incorrect,0,4.0,Low Accuracy AI,615dbec57d764bf5ab0a56e5,1_L_Procedures_6
678,AI_or_Human,Correct,1,3.0,Low Accuracy AI,61534251f98a9e4929d81c2b,1_L_Procedures_6
679,AI_or_Human,Correct,1,4.1,Low Accuracy AI,6107695b30abc8ceb5ac197b,1_L_Procedures_6
680,AI_or_Human,Correct,1,4.0,Low Accuracy AI,5d4345e9be616d0001f786cd,1_L_Procedures_6
681,AI_or_Human,Correct,1,2.7,Low Accuracy AI,60fd703323341ff48a496d12,1_L_Recovery_6
682,AI_or_Human,Incorrect,0,3.8,Low Accuracy AI,5cc22481f6ef910019e5120f,1_L_Recovery_6
683,AI_or_Human,Correct,1,3.1,Low Accuracy AI,5ede06165f5ead017ee49f05,1_L_Recovery_6
684,AI_or_Human,Correct,1,5.0,Low Accuracy AI,615dbec57d764bf5ab0a56e5,1_L_Recovery_6
685,AI_or_Human,Incorrect,0,3.6,Low Accuracy AI,6107695b30abc8ceb5ac197b,1_L_Recovery_6
686,AI_or_Human,Correct,1,3.3,Low Accuracy AI,582879857e8aef000152fba4,1_L_Recovery_6
687,AI_or_Human,Incorrect,0,4.8,Low Accuracy AI,61003424913c5bc34653feb1,1_L_Recovery_6
688,AI_or_Human,Incorrect,0,3.4,Low Accuracy AI,61168a8a8f1af03dd4032af4,2_L_Conditions_6
689,AI_or_Human,Incorrect,0,4.0,Low Accuracy AI,61077db18fe03e56b5f30523,2_L_Conditions_6
690,AI_or_Human,Correct,1,5.0,Low Accuracy AI,63141c5b0efc638905a2702a,2_L_Conditions_6
691,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,5ef32f0aeb0c9103d56a8558,2_L_Conditions_6
692,AI_or_Human,Correct,1,5.0,Low Accuracy AI,60fcdd362d1a5e0d012b91f0,2_L_Conditions_6
693,AI_or_Human,Correct,1,5.0,Low Accuracy AI,615d051e2366aeb051acb734,2_L_Conditions_6
694,AI_or_Human,Correct,1,5.0,Low Accuracy AI,6106f6e22517f1e7cb3ff868,2_L_Conditions_6
695,AI_or_Human,Correct,1,4.1,Low Accuracy AI,5cba534ff7b6150017add408,2_L_Conditions_6
696,AI_or_Human,Incorrect,0,4.3,Low Accuracy AI,5f47e6376aa63923f3804e3b,2_L_Conditions_6
697,AI_or_Human,Correct,1,3.0,Low Accuracy AI,5efc93cee5498304e29af363,2_L_Diagnostics_6
698,AI_or_Human,Correct,1,4.1,Low Accuracy AI,5d85150104ad7f00180935d1,2_L_Diagnostics_6
699,AI_or_Human,Incorrect,0,4.0,Low Accuracy AI,5ea9d795dec14d13eb7af3d9,2_L_Diagnostics_6
700,AI_or_Human,Incorrect,0,2.1,Low Accuracy AI,6132cc931d18eb3ce734accf,2_L_Diagnostics_6
701,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,5ef00061e45c1f1988455df5,2_L_Diagnostics_6
702,AI_or_Human,Incorrect,0,4.5,Low Accuracy AI,62728c148af5805feea46dc8,2_L_Diagnostics_6
703,AI_or_Human,Correct,1,3.0,Low Accuracy AI,5ede06165f5ead017ee49f05,2_L_Diagnostics_6
704,AI_or_Human,Correct,1,2.7,Low Accuracy AI,55a9f6a1fdf99b2d81b5295f,2_L_Diagnostics_6
705,AI_or_Human,Correct,1,5.0,Low Accuracy AI,6106f6e22517f1e7cb3ff868,2_L_Diagnostics_6
706,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,60fedf00b3d67381229eb456,2_L_Diagnostics_6
707,AI_or_Human,Incorrect,0,4.0,Low Accuracy AI,6108ab36d796e24e26159f5e,2_L_Diagnostics_6
708,AI_or_Human,Incorrect,0,4.2,Low Accuracy AI,5cba534ff7b6150017add408,2_L_Diagnostics_6
709,AI_or_Human,Correct,1,4.6,Low Accuracy AI,5d4345e9be616d0001f786cd,2_L_Diagnostics_6
710,AI_or_Human,Correct,1,3.5,Low Accuracy AI,5d9ae3ff9d2a700014869bcb,2_L_Diagnostics_6
711,AI_or_Human,Correct,1,5.0,Low Accuracy AI,60b7e08463067cb8330e0d8d,2_L_Medications_6
712,AI_or_Human,Correct,1,4.0,Low Accuracy AI,6053bbcd2405c3c785ed202c,2_L_Medications_6
713,AI_or_Human,Incorrect,0,4.5,Low Accuracy AI,631278690a39c26a19d394a0,2_L_Medications_6
714,AI_or_Human,Incorrect,0,4.2,Low Accuracy AI,5a1f27b8fe645f0001ea0c9e,2_L_Medications_6
715,AI_or_Human,Correct,1,4.5,Low Accuracy AI,5ea47bda5b1a9807ed89eb76,2_L_Medications_6
716,AI_or_Human,Correct,1,5.0,Low Accuracy AI,63c0e405027c09642621327f,2_L_Medications_6
717,AI_or_Human,Incorrect,0,3.3,Low Accuracy AI,5b5a822e1ad8270001c4f28d,2_L_Medications_6
718,AI_or_Human,Correct,1,5.0,Low Accuracy AI,6234bc51939438b05a4adfb9,2_L_Medications_6
719,AI_or_Human,Correct,1,4.2,Low Accuracy AI,5cb62e9293342300017a72a1,2_L_Medications_6
720,AI_or_Human,Incorrect,0,3.8,Low Accuracy AI,63cd7b78fff71624a85b294f,2_L_Medications_6
721,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,60b7e08463067cb8330e0d8d,2_L_Preventative_6
722,AI_or_Human,Incorrect,0,2.8,Low Accuracy AI,627ac48d922ee827a0d8de84,2_L_Preventative_6
723,AI_or_Human,Correct,1,3.2,Low Accuracy AI,61168a8a8f1af03dd4032af4,2_L_Preventative_6
724,AI_or_Human,Correct,1,2.7,Low Accuracy AI,61115b41f830b1e539d612bf,2_L_Preventative_6
725,AI_or_Human,Correct,1,3.3,Low Accuracy AI,581b738a930a280001062c6a,2_L_Preventative_6
726,AI_or_Human,Correct,1,3.0,Low Accuracy AI,5efc93cee5498304e29af363,2_L_Preventative_6
727,AI_or_Human,Incorrect,0,2.5,Low Accuracy AI,63141c5b0efc638905a2702a,2_L_Preventative_6
728,AI_or_Human,Incorrect,0,3.4,Low Accuracy AI,63c0e405027c09642621327f,2_L_Preventative_6
729,AI_or_Human,Incorrect,0,4.9,Low Accuracy AI,62e04413fd91f451e42d558d,2_L_Procedures_6
730,AI_or_Human,Incorrect,0,3.2,Low Accuracy AI,581b738a930a280001062c6a,2_L_Procedures_6
731,AI_or_Human,Incorrect,0,3.0,Low Accuracy AI,61141ef53317a3f90b098b66,2_L_Procedures_6
732,AI_or_Human,Incorrect,0,4.0,Low Accuracy AI,55afe01bfdf99b4ba8045bea,2_L_Procedures_6
733,AI_or_Human,Incorrect,0,3.5,Low Accuracy AI,5ea47bda5b1a9807ed89eb76,2_L_Procedures_6
734,AI_or_Human,Incorrect,0,4.6,Low Accuracy AI,5db06709e8d5b50019c3bd88,2_L_Procedures_6
735,AI_or_Human,Incorrect,0,4.0,Low Accuracy AI,60fedf00b3d67381229eb456,2_L_Procedures_6
736,AI_or_Human,Incorrect,0,2.0,Low Accuracy AI,60368a80844cd3d1a83d0123,2_L_Procedures_6
737,AI_or_Human,Correct,1,3.0,Low Accuracy AI,5c113ae4b7fb2f00011a6b7e,2_L_Procedures_6
738,AI_or_Human,Correct,1,3.1,Low Accuracy AI,5ee00ba7431cdf357dca02ab,2_L_Procedures_6
739,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,6150b569f783a47ea40a79a4,2_L_Procedures_6
740,AI_or_Human,Incorrect,0,3.2,Low Accuracy AI,5bd6656a669ee1000145304a,2_L_Recovery_6
741,AI_or_Human,Correct,1,3.6,Low Accuracy AI,5bdbf2d92562330001b8d056,2_L_Recovery_6
742,AI_or_Human,Correct,1,3.2,Low Accuracy AI,61115b41f830b1e539d612bf,2_L_Recovery_6
743,AI_or_Human,Correct,1,4.0,Low Accuracy AI,629e633c82ed7bd84fce0f9a,2_L_Recovery_6
744,AI_or_Human,Incorrect,0,4.0,Low Accuracy AI,5d85150104ad7f00180935d1,2_L_Recovery_6
745,AI_or_Human,Incorrect,0,3.2,Low Accuracy AI,62dc292b3a585ccfd11f9bc9,2_L_Recovery_6
